AñoMes;CityPair_IATA;Aerolinea Nombre;Av. General;Comercial;TotalPasajeros
2025-07;MDZ - SLA;American Jet;;25;25
2025-07;MDZ - SLA;JetSMART Airlines;;6423;6423
2025-07;MDZ - UAQ;Flybondi;;69;69
2025-07;MDZ - VCP;Azul Linhas Aéreas Brasileiras;;3604;3604
2025-07;MPN - RGL;LATAM;;15;15
2025-07;MVD - SDE;Aerolíneas Argentinas;;112;112
2025-07;NQN - NQN;American Jet;;113;113
2025-07;NQN - ROS;Aerolíneas Argentinas;;1307;1307
2025-07;NQN - SLA;JetSMART Airlines;;7113;7113
2025-07;PMY - PRA;American Jet;;80;80
2025-07;PMY - REL;Aerolíneas Argentinas;;40;40
2025-07;PMY - REL;American Jet;;20;20
2025-07;PSS - PSS;Flybondi;;173;173
2025-07;PTY - ROS;Copa Airlines;;13239;13239
2025-07;PUJ - ROS;Aerolíneas Argentinas;;628;628
2025-07;PUJ - TUC;Aerolíneas Argentinas;;1107;1107
2025-07;RCQ - SLA;Fuerza Aérea Argentina;21;;21
2025-07;REL - VDM;Aerolíneas Argentinas;;79;79
2025-07;RGA - RGL;LADE - Líneas Aéreas Del Estado;19;109;128
2025-07;RGA - USH;LADE - Líneas Aéreas Del Estado;;86;86
2025-07;RGL - USH;Aerolíneas Argentinas;;84;84
2025-07;RGL - USH;LADE - Líneas Aéreas Del Estado;42;252;294
2025-07;ROS - SLA;Aerolíneas Argentinas;;1218;1218
2025-07;SDE - TUC;Andes Líneas Aéreas;;110;110
2025-07;SGR - TUC;NetJets;20;;20
2025-07;SLA - UAQ;American Jet;;44;44
2025-08;AEP - AFA;Aerolíneas Argentinas;;4696;4696
2025-08;AEP - ASU;Aerolíneas Argentinas;;10335;10335
2025-08;AEP - ASU;Amaszonas;;2662;2662
2025-08;AEP - ASU;Chief of Staff United States Air Force;11;;11
2025-08;AEP - ASU;JetSMART Airlines;;7221;7221
2025-08;AEP - BHI;Aerolíneas Argentinas;;16796;16796
2025-08;AEP - BHI;JetSMART Airlines;;102;102
2025-08;AEP - BOG;Aerolíneas Argentinas;;5807;5807
2025-08;AEP - BOG;Avianca;;8470;8470
2025-08;AEP - BOG;Flybondi;;150;150
2025-08;AEP - BPS;Aerolíneas Argentinas;;2296;2296
2025-08;AEP - BRC;Aerolíneas Argentinas;;80052;80052
2025-08;AEP - BRC;Flybondi;;17493;17493
2025-08;AEP - BRC;JetSMART Airlines;;41089;41089
2025-08;AEP - BSB;Gol Transportes Aéreos;;4291;4291
2025-08;AEP - CNF;Gol Transportes Aéreos;;2468;2468
2025-08;AEP - CNQ;Aerolíneas Argentinas;;7894;7894
2025-08;AEP - CNQ;Flybondi;;12193;12193
2025-08;AEP - COR;Aerolíneas Argentinas;;60398;60398
2025-08;AEP - COR;Flybondi;;24804;24804
2025-08;AEP - COR;JetSMART Airlines;;37600;37600
2025-08;AEP - CPC;Aerolíneas Argentinas;;19346;19346
2025-08;AEP - CPC;Flybondi;;144;144
2025-08;AEP - CPC;JetSMART Airlines;;19166;19166
2025-08;AEP - CRD;Aerolíneas Argentinas;;22579;22579
2025-08;AEP - CRD;Flybondi;;3059;3059
2025-08;AEP - CRD;JetSMART Airlines;;6048;6048
2025-08;AEP - CTC;Aerolíneas Argentinas;;6238;6238
2025-08;AEP - CWB;Aerolíneas Argentinas;;5165;5165
2025-08;AEP - CWB;TAM Linhas Aéreas;;160;160
2025-08;AEP - EQS;Aerolíneas Argentinas;;7742;7742
2025-08;AEP - EZE;Copa Airlines;;77;77
2025-08;AEP - FLN;Aerolíneas Argentinas;;140;140
2025-08;AEP - FLN;Gol Transportes Aéreos;;9337;9337
2025-08;AEP - FLN;JetSMART Airlines;;1966;1966
2025-08;AEP - FMA;Aerolíneas Argentinas;;8392;8392
2025-08;AEP - FOR;Gol Transportes Aéreos;;1658;1658
2025-08;AEP - FTE;Aerolíneas Argentinas;;16154;16154
2025-08;AEP - FTE;Flybondi;;1125;1125
2025-08;AEP - GIG;Aerolíneas Argentinas;;37459;37459
2025-08;AEP - GIG;Flybondi;;9378;9378
2025-08;AEP - GIG;Gol Transportes Aéreos;;17079;17079
2025-08;AEP - GIG;JetSMART Airlines;;17907;17907
2025-08;AEP - GIG;TAM Linhas Aéreas;;150;150
2025-08;AEP - GRU;Aerolíneas Argentinas;;35996;35996
2025-08;AEP - GRU;Flybondi;;6359;6359
2025-08;AEP - GRU;Gol Transportes Aéreos;176;44074;44250
2025-08;AEP - GRU;JetSMART Airlines;;517;517
2025-08;AEP - GRU;TAM Linhas Aéreas;;42738;42738
2025-08;AEP - IGR;Aerolíneas Argentinas;;39028;39028
2025-08;AEP - IGR;Flybondi;;15359;15359
2025-08;AEP - IGR;JetSMART Airlines;;45764;45764
2025-08;AEP - IRJ;Aerolíneas Argentinas;;5746;5746
2025-08;AEP - JUJ;Aerolíneas Argentinas;;15794;15794
2025-08;AEP - JUJ;Flybondi;;12711;12711
2025-08;AEP - LIM;Aerolíneas Argentinas;;8636;8636
2025-08;AEP - LIM;JetSMART Airlines;;8998;8998
2025-08;AEP - LIM;LATAM Perú;;17939;17939
2025-08;AEP - LIM;Sky Airline;;6539;6539
2025-08;AEP - LUQ;Aerolíneas Argentinas;;4868;4868
2025-08;AEP - MDQ;Aerolíneas Argentinas;;15444;15444
2025-08;AEP - MDQ;JetSMART Airlines;;99;99
2025-08;AEP - MDQ;LADE - Líneas Aéreas Del Estado;;22;22
2025-08;AEP - MDZ;Aerolíneas Argentinas;;47454;47454
2025-08;AEP - MDZ;Flybondi;;20026;20026
2025-08;AEP - MDZ;JetSMART Airlines;;41928;41928
2025-08;AEP - MVD;Aerolíneas Argentinas;;12545;12545
2025-08;AEP - MVD;Fuerza Aérea Uruguaya;13;;13
2025-08;AEP - NAT;Gol Transportes Aéreos;;308;308
2025-08;AEP - NQN;Aerolíneas Argentinas;;35310;35310
2025-08;AEP - NQN;Flybondi;;9338;9338
2025-08;AEP - NQN;JetSMART Airlines;;29762;29762
2025-08;AEP - PDP;Aerolíneas Argentinas;;3465;3465
2025-08;AEP - PDP;American Jet;;64;64
2025-08;AEP - PMQ;American Jet;;96;96
2025-08;AEP - PMY;Aerolíneas Argentinas;;6792;6792
2025-08;AEP - PMY;American Jet;;20;20
2025-08;AEP - PMY;Flybondi;;7702;7702
2025-08;AEP - PMY;JetSMART Airlines;;68;68
2025-08;AEP - POA;Aerolíneas Argentinas;;4886;4886
2025-08;AEP - POA;Gol Transportes Aéreos;;2813;2813
2025-08;AEP - PRA;Aerolíneas Argentinas;;2998;2998
2025-08;AEP - PSS;Aerolíneas Argentinas;;14418;14418
2025-08;AEP - PSS;Flybondi;;13829;13829
2025-08;AEP - REC;Gol Transportes Aéreos;;2435;2435
2025-08;AEP - REL;Aerolíneas Argentinas;;14733;14733
2025-08;AEP - REL;American Jet;;20;20
2025-08;AEP - REL;JetSMART Airlines;;6321;6321
2025-08;AEP - RES;Aerolíneas Argentinas;;13146;13146
2025-08;AEP - RES;Flybondi;;76;76
2025-08;AEP - RES;JetSMART Airlines;;6186;6186
2025-08;AEP - RGA;Aerolíneas Argentinas;;10623;10623
2025-08;AEP - RGL;Aerolíneas Argentinas;;12312;12312
2025-08;AEP - RHD;Aerolíneas Argentinas;;1457;1457
2025-08;AEP - RLO;Aerolíneas Argentinas;;1264;1264
2025-08;AEP - ROS;Aerolíneas Argentinas;;14778;14778
2025-08;AEP - ROS;Flybondi;;76;76
2025-08;AEP - RSA;Aerolíneas Argentinas;;3494;3494
2025-08;AEP - SCL;Aerolíneas Argentinas;;26074;26074
2025-08;AEP - SCL;Amaszonas;;50;50
2025-08;AEP - SCL;JetSMART Airlines;;19591;19591
2025-08;AEP - SCL;LATAM;;37250;37250
2025-08;AEP - SCL;LATAM Perú;;201;201
2025-08;AEP - SCL;Sky Airline;;15937;15937
2025-08;AEP - SDE;Aerolíneas Argentinas;;9328;9328
2025-08;AEP - SDE;American Jet;;10;10
2025-08;AEP - SDE;Flybondi;;8122;8122
2025-08;AEP - SFN;Aerolíneas Argentinas;;6435;6435
2025-08;AEP - SFN;JetSMART Airlines;;47;47
2025-08;AEP - SLA;Aerolíneas Argentinas;;29245;29245
2025-08;AEP - SLA;Flybondi;;11556;11556
2025-08;AEP - SLA;Fuerza Aérea Argentina;22;;22
2025-08;AEP - SLA;JetSMART Airlines;;18042;18042
2025-08;AEP - SSA;Aerolíneas Argentinas;;6335;6335
2025-08;AEP - SSA;Gol Transportes Aéreos;;3318;3318
2025-08;AEP - TUC;Aerolíneas Argentinas;;26676;26676
2025-08;AEP - TUC;Flybondi;;12064;12064
2025-08;AEP - TUC;JetSMART Airlines;;12112;12112
2025-08;AEP - UAQ;Aerolíneas Argentinas;;10794;10794
2025-08;AEP - UAQ;Flybondi;;4864;4864
2025-08;AEP - USH;Aerolíneas Argentinas;;41945;41945
2025-08;AEP - USH;Flybondi;;2842;2842
2025-08;AEP - USH;JetSMART Airlines;;3223;3223
2025-08;AEP - VDM;Aerolíneas Argentinas;;2678;2678
2025-08;AEP - VVI;Aerolíneas Argentinas;;1436;1436
2025-08;AFA - EZE;Aerolíneas Argentinas;;155;155
2025-08;AMS - EZE;KLM;;14582;14582
2025-08;ARI - MDZ;Sky Airline;;185;185
2025-08;ASU - COR;Amaszonas;;770;770
2025-08;ASU - COR;Fuerza Aérea Uruguaya;22;;22
2025-08;ASU - EZE;Aerolíneas Argentinas;;248;248
2025-08;ASU - EZE;Amaszonas;;340;340
2025-08;ASU - EZE;Arajet;;313;313
2025-08;ASU - EZE;LATAM Cargo Uruguay;;120;120
2025-08;ASU - JUJ;Amaszonas;;326;326
2025-08;ASU - SLA;Amaszonas;;562;562
2025-08;ATL - EZE;Delta Air Lines;;14543;14543
2025-08;BAQ - EZE;Arajet;;178;178
2025-08;BCN - EZE;Iberia Airlines;;18124;18124
2025-08;BHI - BRC;LADE - Líneas Aéreas Del Estado;119;114;233
2025-08;BHI - CRD;LADE - Líneas Aéreas Del Estado;;114;114
2025-08;BHI - EZE;Aerolíneas Argentinas;;1125;1125
2025-08;BHI - MDQ;LADE - Líneas Aéreas Del Estado;61;166;227
2025-08;BOG - COR;Avianca;;3132;3132
2025-08;BOG - EZE;Aerolíneas Argentinas;;72;72
2025-08;BOG - EZE;Arajet;;485;485
2025-08;BOG - EZE;Avianca;;30145;30145
2025-08;BOG - EZE;Copa Airlines;;126;126
2025-08;BPS - EZE;Aerolíneas Argentinas;;909;909
2025-08;BPS - EZE;Gol Transportes Aéreos;;1255;1255
2025-08;BRC - CNF;Azul Linhas Aéreas Brasileiras;;1579;1579
2025-08;BRC - COR;Aerolíneas Argentinas;;6620;6620
2025-08;BRC - COR;Flybondi;;3334;3334
2025-08;BRC - CRD;LADE - Líneas Aéreas Del Estado;17;;17
2025-08;BRC - EZE;Aerolíneas Argentinas;;29989;29989
2025-08;BRC - EZE;Andes Líneas Aéreas;91;36491;36582
2025-08;BRC - EZE;Flybondi;;17647;17647
2025-08;BRC - EZE;Gol Transportes Aéreos;;105;105
2025-08;BRC - EZE;JetSMART Airlines;;31584;31584
2025-08;BRC - GRU;Aerolíneas Argentinas;;8666;8666
2025-08;BRC - GRU;Gol Transportes Aéreos;;3335;3335
2025-08;BRC - GRU;TAM Linhas Aéreas;;8621;8621
2025-08;BRC - MDZ;Aerolíneas Argentinas;;2749;2749
2025-08;BRC - MDZ;JetSMART Airlines;;1987;1987
2025-08;BRC - NQN;Aerolíneas Argentinas;;70;70
2025-08;BRC - POA;Azul Linhas Aéreas Brasileiras;;1535;1535
2025-08;BRC - PRA;Andes Líneas Aéreas;;184;184
2025-08;BRC - RES;Andes Líneas Aéreas;;531;531
2025-08;BRC - ROS;Aerolíneas Argentinas;;4521;4521
2025-08;BRC - ROS;Andes Líneas Aéreas;;1190;1190
2025-08;BRC - SCL;Sky Airline;;3954;3954
2025-08;BRC - SLA;Andes Líneas Aéreas;;1451;1451
2025-08;BRC - TUC;Andes Líneas Aéreas;;1379;1379
2025-08;BRC - VCP;Azul Linhas Aéreas Brasileiras;;4309;4309
2025-08;BRC - VCP;TAM Linhas Aéreas;;157;157
2025-08;BSB - EZE;Aerolíneas Argentinas;;31;31
2025-08;BSB - EZE;Gol Transportes Aéreos;;2930;2930
2025-08;CDG - EZE;Aerolíneas Argentinas;;263;263
2025-08;CDG - EZE;Air France;;15259;15259
2025-08;CFB - ROS;Aerolíneas Argentinas;;804;804
2025-08;CNF - EZE;Aerolíneas Argentinas;;68;68
2025-08;CNF - MDZ;Aerolíneas Argentinas;;68;68
2025-08;CNF - MDZ;AeroSur;;58;58
2025-08;CNQ - EZE;Aerolíneas Argentinas;;125;125
2025-08;COR - CPC;Aerolíneas Argentinas;;1641;1641
2025-08;COR - CRD;Aerolíneas Argentinas;;2779;2779
2025-08;COR - EPA;Fuerza Aérea Argentina;56;;56
2025-08;COR - EQS;Aerolíneas Argentinas;;813;813
2025-08;COR - EQS;Fuerza Aérea Argentina;41;;41
2025-08;COR - EZE;Aerolíneas Argentinas;;9440;9440
2025-08;COR - EZE;American Jet;;92;92
2025-08;COR - EZE;Flybondi;;908;908
2025-08;COR - EZE;JetSMART Airlines;;90;90
2025-08;COR - GIG;Aerolíneas Argentinas;;1500;1500
2025-08;COR - GIG;Gol Transportes Aéreos;;9307;9307
2025-08;COR - GRU;Gol Transportes Aéreos;;3866;3866
2025-08;COR - IGR;Aerolíneas Argentinas;;3727;3727
2025-08;COR - JUJ;Aerolíneas Argentinas;;2783;2783
2025-08;COR - LIM;LATAM Perú;;10821;10821
2025-08;COR - MAD;Air Europa;;10379;10379
2025-08;COR - MDQ;Aerolíneas Argentinas;;1194;1194
2025-08;COR - MDZ;Aerolíneas Argentinas;;7154;7154
2025-08;COR - MDZ;Copa Airlines;;77;77
2025-08;COR - MVD;Fuerza Aérea Uruguaya;23;;23
2025-08;COR - NQN;Aerolíneas Argentinas;;6356;6356
2025-08;COR - NQN;Flybondi;;5435;5435
2025-08;COR - PSS;Aerolíneas Argentinas;;1083;1083
2025-08;COR - PTY;Copa Airlines;;16035;16035
2025-08;COR - PUJ;Aerolíneas Argentinas;;1900;1900
2025-08;COR - REC;Gol Transportes Aéreos;;1337;1337
2025-08;COR - RGL;Aerolíneas Argentinas;;80;80
2025-08;COR - ROS;Aerolíneas Argentinas;;37;37
2025-08;COR - SCL;Copa Airlines;;147;147
2025-08;COR - SCL;LATAM;;10798;10798
2025-08;COR - SDE;American Jet;;21;21
2025-08;COR - SLA;Aerolíneas Argentinas;;6042;6042
2025-08;COR - SLA;Flybondi;;3947;3947
2025-08;COR - TUC;Aerolíneas Argentinas;;2883;2883
2025-08;COR - TUC;American Jet;;42;42
2025-08;COR - USH;Aerolíneas Argentinas;;1709;1709
2025-08;CPC - EZE;Aerolíneas Argentinas;;1793;1793
2025-08;CPC - EZE;JetSMART Airlines;;397;397
2025-08;CPC - NQN;JetSMART Airlines;;44;44
2025-08;CPC - ROS;Aerolíneas Argentinas;;2527;2527
2025-08;CRD - CRD;Aerolíneas Argentinas;;54;54
2025-08;CRD - EZE;Aerolíneas Argentinas;;4048;4048
2025-08;CRD - EZE;Flybondi;;3387;3387
2025-08;CRD - EZE;JetSMART Airlines;;219;219
2025-08;CRD - FTE;LADE - Líneas Aéreas Del Estado;47;93;140
2025-08;CRD - NQN;Aerolíneas Argentinas;;3884;3884
2025-08;CRD - PMQ;LADE - Líneas Aéreas Del Estado;17;74;91
2025-08;CRD - RGL;LADE - Líneas Aéreas Del Estado;13;49;62
2025-08;CTC - EZE;Aerolíneas Argentinas;;27;27
2025-08;CTC - IRJ;Aerolíneas Argentinas;;804;804
2025-08;CUN - EZE;Aerolíneas Argentinas;;7414;7414
2025-08;CUN - EZE;Aeroméxico;;212;212
2025-08;CWB - EZE;Flybondi;;367;367
2025-08;CWB - EZE;TAM Linhas Aéreas;;238;238
2025-08;ENO - EZE;Flybondi;;242;242
2025-08;EPA - NQN;Fuerza Aérea Argentina;23;;23
2025-08;EQS - EZE;Aerolíneas Argentinas;;320;320
2025-08;EZE - EZE;American Airlines;;135;135
2025-08;EZE - EZE;Andes Líneas Aéreas;;92;92
2025-08;EZE - EZE;Flybondi;;180;180
2025-08;EZE - FCO;Aerolíneas Argentinas;;10532;10532
2025-08;EZE - FCO;British Airways;;153;153
2025-08;EZE - FCO;ITA Airways;;23667;23667
2025-08;EZE - FLN;Gol Transportes Aéreos;;1571;1571
2025-08;EZE - FOR;Aerolíneas Argentinas;;580;580
2025-08;EZE - FOR;Gol Transportes Aéreos;;1530;1530
2025-08;EZE - FRA;Lufthansa;;20827;20827
2025-08;EZE - FTE;Aerolíneas Argentinas;;4369;4369
2025-08;EZE - FTE;Flybondi;;4871;4871
2025-08;EZE - GIG;Avianca;;174;174
2025-08;EZE - GIG;British Airways;;7702;7702
2025-08;EZE - GIG;Emirates Airline;;8555;8555
2025-08;EZE - GIG;Flybondi;;9147;9147
2025-08;EZE - GIG;Gol Transportes Aéreos;;12815;12815
2025-08;EZE - GIG;JetSMART Airlines;;3297;3297
2025-08;EZE - GIG;TAM Linhas Aéreas;;6954;6954
2025-08;EZE - GIG;Turkish Airlines;;144;144
2025-08;EZE - GRU;Aerolíneas Argentinas;;123;123
2025-08;EZE - GRU;Air Canada;;5686;5686
2025-08;EZE - GRU;British Airways;;279;279
2025-08;EZE - GRU;Emirates Airline;;244;244
2025-08;EZE - GRU;Ethiopian Airlines;;10570;10570
2025-08;EZE - GRU;Flybondi;;530;530
2025-08;EZE - GRU;Gol Transportes Aéreos;;1875;1875
2025-08;EZE - GRU;JetSMART Airlines;;264;264
2025-08;EZE - GRU;LATAM;;1553;1553
2025-08;EZE - GRU;Swiss International Air Lines;;2026;2026
2025-08;EZE - GRU;TAM Linhas Aéreas;;7378;7378
2025-08;EZE - GRU;Turkish Airlines;;11914;11914
2025-08;EZE - GYE;Avianca;;1837;1837
2025-08;EZE - GYE;Avianca Costa Rica;;2053;2053
2025-08;EZE - GYE;LATAM Ecuador;;253;253
2025-08;EZE - IAH;United Airlines;;14681;14681
2025-08;EZE - IGR;Aerolíneas Argentinas;;13549;13549
2025-08;EZE - IGR;Flybondi;;9637;9637
2025-08;EZE - IGR;JetSMART Airlines;;15268;15268
2025-08;EZE - IRJ;Aerolíneas Argentinas;;359;359
2025-08;EZE - JFK;American Airlines;;15129;15129
2025-08;EZE - JPA;Gol Transportes Aéreos;;713;713
2025-08;EZE - JUJ;Aerolíneas Argentinas;;3730;3730
2025-08;EZE - JUJ;Flybondi;;6637;6637
2025-08;EZE - LHR;British Airways;;166;166
2025-08;EZE - LIM;Andes Líneas Aéreas;;138;138
2025-08;EZE - LIM;Arajet;;150;150
2025-08;EZE - LIM;Avianca;;152;152
2025-08;EZE - LIM;LATAM Ecuador;;6552;6552
2025-08;EZE - LIM;LATAM Perú;;18063;18063
2025-08;EZE - LIM;Sky Airline;;916;916
2025-08;EZE - LUQ;Aerolíneas Argentinas;;78;78
2025-08;EZE - MAD;Aerolíneas Argentinas;;26432;26432
2025-08;EZE - MAD;Air Europa;;20331;20331
2025-08;EZE - MAD;Iberia Airlines;;61804;61804
2025-08;EZE - MAO;Arajet;;161;161
2025-08;EZE - MCZ;Gol Transportes Aéreos;;858;858
2025-08;EZE - MDE;Avianca;;8115;8115
2025-08;EZE - MDE;Avianca Costa Rica;;168;168
2025-08;EZE - MDQ;Aerolíneas Argentinas;;191;191
2025-08;EZE - MDZ;Aerolíneas Argentinas;;12088;12088
2025-08;EZE - MDZ;American Jet;;24;24
2025-08;EZE - MDZ;Flybondi;;2004;2004
2025-08;EZE - MDZ;JetSMART Airlines;;7787;7787
2025-08;EZE - MEX;Aeroméxico;;14903;14903
2025-08;EZE - MIA;Aerolíneas Argentinas;;27320;27320
2025-08;EZE - MIA;American Airlines;;30245;30245
2025-08;EZE - MVD;Andes Líneas Aéreas;;33;33
2025-08;EZE - NAT;Gol Transportes Aéreos;;1196;1196
2025-08;EZE - NQN;Aerolíneas Argentinas;;7254;7254
2025-08;EZE - NQN;Flybondi;;566;566
2025-08;EZE - NQN;JetSMART Airlines;;2050;2050
2025-08;EZE - PEI;Aerolíneas Argentinas;;68;68
2025-08;EZE - PMY;Aerolíneas Argentinas;;364;364
2025-08;EZE - PMY;Flybondi;;512;512
2025-08;EZE - PSS;Aerolíneas Argentinas;;542;542
2025-08;EZE - PSS;Flybondi;;298;298
2025-08;EZE - PTY;Copa Airlines;;49550;49550
2025-08;EZE - PTY;LATAM Ecuador;;122;122
2025-08;EZE - PUJ;Aerolíneas Argentinas;;10433;10433
2025-08;EZE - PUJ;Arajet;;11321;11321
2025-08;EZE - REC;Gol Transportes Aéreos;;111;111
2025-08;EZE - REC;JetSMART Airlines;;4417;4417
2025-08;EZE - REL;Aerolíneas Argentinas;;1345;1345
2025-08;EZE - REL;JetSMART Airlines;;127;127
2025-08;EZE - RES;Aerolíneas Argentinas;;450;450
2025-08;EZE - RES;JetSMART Airlines;;336;336
2025-08;EZE - RGA;Aerolíneas Argentinas;;1143;1143
2025-08;EZE - RGL;Aerolíneas Argentinas;;2801;2801
2025-08;EZE - ROS;Aerolíneas Argentinas;;1323;1323
2025-08;EZE - ROS;Andes Líneas Aéreas;;43;43
2025-08;EZE - SCL;Aerolíneas Argentinas;;1652;1652
2025-08;EZE - SCL;JetSMART Airlines;;4949;4949
2025-08;EZE - SCL;KLM;;10260;10260
2025-08;EZE - SCL;LATAM;;23886;23886
2025-08;EZE - SCL;Sky Airline;;3537;3537
2025-08;EZE - SCL;TAM Linhas Aéreas;;160;160
2025-08;EZE - SDE;Aerolíneas Argentinas;;1194;1194
2025-08;EZE - SDE;American Jet;;100;100
2025-08;EZE - SDE;Flybondi;;392;392
2025-08;EZE - SFN;Aerolíneas Argentinas;;120;120
2025-08;EZE - SLA;Aerolíneas Argentinas;;11489;11489
2025-08;EZE - SLA;Flybondi;;7849;7849
2025-08;EZE - SLA;JetSMART Airlines;;3924;3924
2025-08;EZE - SLC;Delta Air Lines;;866;866
2025-08;EZE - SSA;Sky Airline;;2672;2672
2025-08;EZE - TUC;Aerolíneas Argentinas;;8761;8761
2025-08;EZE - TUC;Flybondi;;1106;1106
2025-08;EZE - TUC;JetSMART Airlines;;5203;5203
2025-08;EZE - UAQ;Aerolíneas Argentinas;;834;834
2025-08;EZE - UAQ;Flybondi;;150;150
2025-08;EZE - UIO;Avianca;;2722;2722
2025-08;EZE - UIO;Avianca Costa Rica;;2456;2456
2025-08;EZE - USH;Aerolíneas Argentinas;;17682;17682
2025-08;EZE - USH;Flybondi;;6770;6770
2025-08;EZE - USH;JetSMART Airlines;;5969;5969
2025-08;EZE - VVI;Boliviana de Aviacion;;14321;14321
2025-08;FTE - PMQ;LADE - Líneas Aéreas Del Estado;;26;26
2025-08;FTE - RGL;LADE - Líneas Aéreas Del Estado;;95;95
2025-08;FTE - USH;Aerolíneas Argentinas;;6951;6951
2025-08;FTE - USH;Flybondi;;1541;1541
2025-08;FTE - USH;LADE - Líneas Aéreas Del Estado;;12;12
2025-08;GIG - MDZ;JetSMART Airlines;;1366;1366
2025-08;GIG - MDZ;LATAM;;152;152
2025-08;GIG - ROS;Gol Transportes Aéreos;;4407;4407
2025-08;GRU - MDZ;AeroSur;;58;58
2025-08;GRU - MDZ;Gol Transportes Aéreos;;5631;5631
2025-08;GRU - MDZ;LATAM;;974;974
2025-08;GRU - MDZ;TAM Linhas Aéreas;;5286;5286
2025-08;GRU - SLA;Aerolíneas Argentinas;;701;701
2025-08;IGR - RES;Aerolíneas Argentinas;;85;85
2025-08;IGR - ROS;Aerolíneas Argentinas;;2190;2190
2025-08;IGR - SLA;Aerolíneas Argentinas;;1859;1859
2025-08;LIM - MDZ;LATAM Perú;;5270;5270
2025-08;LIM - ROS;LATAM Perú;;3200;3200
2025-08;LIM - SLA;LATAM Perú;;4767;4767
2025-08;MDQ - MDZ;Aerolíneas Argentinas;;1181;1181
2025-08;MDZ - NQN;Aerolíneas Argentinas;;4064;4064
2025-08;MDZ - NQN;American Jet;61;149;210
2025-08;MDZ - POA;Azul Linhas Aéreas Brasileiras;;25;25
2025-08;MDZ - PTY;Copa Airlines;;7612;7612
2025-08;MDZ - ROS;Aerolíneas Argentinas;;1297;1297
2025-08;MDZ - SCL;Aerolíneas Argentinas;;1326;1326
2025-08;MDZ - SCL;JetSMART Airlines;;5077;5077
2025-08;MDZ - SCL;LATAM;;14357;14357
2025-08;MDZ - SCL;Sky Airline;;9375;9375
2025-08;MDZ - SFN;American Jet;;48;48
2025-08;MDZ - SLA;Aerolíneas Argentinas;;1729;1729
2025-08;MDZ - SLA;JetSMART Airlines;;5971;5971
2025-08;MDZ - VCP;Azul Linhas Aéreas Brasileiras;;2499;2499
2025-08;MPN - RGL;LATAM;;32;32
2025-08;NQN - NQN;American Jet;;88;88
2025-08;NQN - ROS;Aerolíneas Argentinas;;858;858
2025-08;NQN - SLA;JetSMART Airlines;;6394;6394
2025-08;PRA - PRA;Aerolíneas Argentinas;;36;36
2025-08;PSS - PSS;Aerolíneas Argentinas;;46;46
2025-08;PTY - ROS;Copa Airlines;;12706;12706
2025-08;PUJ - TUC;Aerolíneas Argentinas;;937;937
2025-08;RGA - RGL;LADE - Líneas Aéreas Del Estado;;134;134
2025-08;RGA - USH;LADE - Líneas Aéreas Del Estado;;56;56
2025-08;RGL - USH;Aerolíneas Argentinas;;243;243
2025-08;RGL - USH;LADE - Líneas Aéreas Del Estado;14;219;233
2025-08;ROS - SDE;American Jet;;82;82
2025-08;ROS - SLA;Aerolíneas Argentinas;;1602;1602
2025-08;ROS - SLA;American Jet;;19;19
2025-08;ROS - SLA;Andes Líneas Aéreas;;194;194
2025-08;ROS - TUC;American Jet;24;98;122
2025-08;SLA - SLA;American Jet;;20;20
2025-09;AEP - AFA;Aerolíneas Argentinas;;4888;4888
2025-09;AEP - ASU;Aerolíneas Argentinas;;10191;10191
2025-09;AEP - ASU;Amaszonas;;2699;2699
2025-09;AEP - ASU;JetSMART Airlines;;7158;7158
2025-09;AEP - BHI;Aerolíneas Argentinas;;18904;18904
2025-09;AEP - BHI;LADE - Líneas Aéreas Del Estado;;13;13
2025-09;AEP - BOG;Aerolíneas Argentinas;;5722;5722
2025-09;AEP - BOG;Avianca;;8910;8910
2025-09;AEP - BPS;Aerolíneas Argentinas;;2031;2031
2025-09;AEP - BRC;Aerolíneas Argentinas;;60154;60154
2025-09;AEP - BRC;Andes Líneas Aéreas;;92;92
2025-09;AEP - BRC;Chief of Staff United States Air Force;11;;11
2025-09;AEP - BRC;Flybondi;;15106;15106
2025-09;AEP - BRC;Fuerza Aérea Argentina;115;;115
2025-09;AEP - BRC;JetSMART Airlines;;30688;30688
2025-09;AEP - BSB;Gol Transportes Aéreos;;4775;4775
2025-09;AEP - CNF;Gol Transportes Aéreos;;2232;2232
2025-09;AEP - CNQ;Aerolíneas Argentinas;;7174;7174
2025-09;AEP - CNQ;Flybondi;;12910;12910
2025-09;AEP - COR;Aerolíneas Argentinas;;57709;57709
2025-09;AEP - COR;Flybondi;;20504;20504
2025-09;AEP - COR;Fuerza Aérea Argentina;42;;42
2025-09;AEP - COR;JetSMART Airlines;;39663;39663
2025-09;AEP - CPC;Aerolíneas Argentinas;;12360;12360
2025-09;AEP - CPC;Flybondi;;74;74
2025-09;AEP - CPC;JetSMART Airlines;;12526;12526
2025-09;AEP - CRD;Aerolíneas Argentinas;;25093;25093
2025-09;AEP - CRD;Flybondi;;1637;1637
2025-09;AEP - CRD;JetSMART Airlines;;8700;8700
2025-09;AEP - CTC;Aerolíneas Argentinas;;6709;6709
2025-09;AEP - CTC;JetSMART Airlines;;98;98
2025-09;AEP - CWB;Aerolíneas Argentinas;;3946;3946
