AñoMes,RutaCompleta,Tipo de Movimiento,Aerolinea Nombre,Clasificación Vuelo,Clase de vuelo Comercial Av. Gral,Pax,Asientos_Pax,Vuelos,PromedioMovimientosSemanal por mes (frecuencia semanal) todas las rutas,Clasificación SNA Movimiento
2026-06,MDZ - MVD,Aterrizaje,"",Internacional,Av. General,"0,0",,"1,0",0,Fuera del SNA
2026-06,MDZ - NQN,Despegue,"",Cabotaje,Av. General,"0,0",19,"1,0",0,SNA - Despegue
2026-06,MDZ - RCQ,Aterrizaje,"",Cabotaje,Av. General,"0,0",0,"1,0",0,SNA - Aterrizaje
2026-06,MDZ - SLA,Despegue,"",Cabotaje,Av. General,"0,0",0,"1,0",0,SNA - Despegue
2026-06,MOR - OVR,Aterrizaje,"",Cabotaje,Av. General,"0,0",0,"1,0",0,Fuera del SNA
2026-06,MOR - OVR,Despegue,"",Cabotaje,Av. General,"0,0",0,"1,0",0,Fuera del SNA
2026-06,MOR - PEH,Aterrizaje,"",Cabotaje,Av. General,"0,0",,"1,0",0,Fuera del SNA
2026-06,MOR - PRA,Despegue,"",Cabotaje,Av. General,"0,0",,"1,0",0,Fuera del SNA
2026-06,MOR - RCU,Aterrizaje,"",Cabotaje,Av. General,"0,0",0,"1,0",0,Fuera del SNA
2026-06,MOR - VME,Aterrizaje,"",Cabotaje,Av. General,"0,0",,"1,0",0,Fuera del SNA
2026-06,MOR - VME,Despegue,"",Cabotaje,Av. General,"0,0",,"1,0",0,Fuera del SNA
2026-06,MVD - ROS,Aterrizaje,"",Internacional,Av. General,"4,0",0,"1,0",0,Fuera del SNA
2026-06,MVD - ROS,Despegue,"",Internacional,Av. General,"4,0",0,"1,0",0,Fuera del SNA
2026-06,NQN - ROS,Aterrizaje,"",Cabotaje,Av. General,"2,0",0,"1,0",0,SNA - Aterrizaje
2026-06,NQN - ROS,Despegue,"",Cabotaje,Av. General,"4,5",0,"1,0",0,SNA - Despegue
2026-06,NQN - SCL,Aterrizaje,"",Internacional,Av. General,"0,0",,"1,0",0,Fuera del SNA
2026-06,NQN - SLA,Aterrizaje,"",Cabotaje,Av. General,"2,5",,"1,0",0,SNA - Aterrizaje
2026-06,NQN - SLA,Despegue,"",Cabotaje,Av. General,"2,5",,"1,0",0,SNA - Despegue
2026-06,NQN - TUC,Aterrizaje,"",Cabotaje,Av. General,"3,0",0,"1,0",0,SNA - Aterrizaje
2026-06,NQN - TUC,Despegue,"",Cabotaje,Av. General,"3,5",0,"1,0",0,SNA - Despegue
2026-06,NQN - VMA,Aterrizaje,"",Cabotaje,Av. General,"4,5",0,"1,0",0,Fuera del SNA
2026-06,NQN - VMA,Despegue,"",Cabotaje,Av. General,"5,0",0,"1,0",0,Fuera del SNA
2026-06,ORA - SLA,Aterrizaje,"",Cabotaje,Av. General,"2,0",0,"1,0",0,Fuera del SNA
2026-06,OYA - OYA,Despegue,"",Cabotaje,Av. General,"4,5",,"1,0",0,Fuera del SNA
2026-06,PEH - RSA,Aterrizaje,"",Cabotaje,Av. General,"0,0",,"1,0",0,Fuera del SNA
2026-06,PRA - PSS,Aterrizaje,"",Cabotaje,Av. General,"0,0",0,"1,0",0,SNA - Aterrizaje
2026-06,PRA - RAF,Aterrizaje,"",Cabotaje,Av. General,"1,5",0,"1,0",0,Fuera del SNA
2026-06,PRA - RCQ,Aterrizaje,"",Cabotaje,Av. General,"0,0",,"1,0",0,SNA - Aterrizaje
2026-06,PRA - RCQ,Despegue,"",Cabotaje,Av. General,"0,0",,"1,0",0,SNA - Despegue
2026-06,PRA - RHD,Aterrizaje,"",Cabotaje,Av. General,"2,0",189,"1,0",0,SNA - Aterrizaje
2026-06,PRA - RHD,Despegue,"",Cabotaje,Av. General,"1,0",189,"1,0",0,SNA - Despegue
2026-06,PRA - ROS,Despegue,"",Cabotaje,Av. General,"0,0",,"1,0",0,SNA - Despegue
2026-06,PRA - SFN,Aterrizaje,"",Cabotaje,Av. General,"3,0",0,"1,0",0,SNA - Aterrizaje
2026-06,PRC - RLO,Despegue,"",Internacional,Av. General,"0,0",,"1,0",0,Fuera del SNA
2026-06,PSS - RES,Aterrizaje,"",Cabotaje,Av. General,"0,0",0,"1,0",0,SNA - Aterrizaje
2026-06,PSS - ROS,Aterrizaje,"",Cabotaje,Av. General,"14,0",19,"1,0",0,SNA - Aterrizaje
2026-06,RAF - ROS,Aterrizaje,"",Cabotaje,Av. General,"0,0",,"1,0",0,Fuera del SNA
2026-06,RCQ - RCU,Aterrizaje,"",Cabotaje,Av. General,"0,0",0,"1,0",0,SNA - Aterrizaje
2026-06,RCQ - RCU,Despegue,"",Cabotaje,Av. General,"0,0",,"1,0",0,SNA - Despegue
2026-06,RCQ - SFN,Despegue,"",Cabotaje,Av. General,"0,0",0,"1,0",0,SNA - Despegue
2026-06,RCU - VME,Despegue,"",Cabotaje,Av. General,"0,0",0,"1,0",0,SNA - Despegue
2026-06,REL - RGA,Despegue,"",Cabotaje,Av. General,"0,0",,"1,0",0,SNA - Despegue
2026-06,REL - USH,Aterrizaje,"",Cabotaje,Av. General,"1,5",,"1,0",0,SNA - Aterrizaje
2026-06,REL - USH,Despegue,"",Cabotaje,Av. General,"0,0",,"1,0",0,SNA - Despegue
2026-06,RES - RES,Despegue,"",Cabotaje,Av. General,"0,0",0,"1,0",0,SNA - Despegue
2026-06,RES - SLA,Despegue,"",Cabotaje,Av. General,"4,0",0,"1,0",0,SNA - Despegue
2026-06,RGA - RGL,Despegue,"",Cabotaje,Av. General,"0,0",0,"1,0",0,SNA - Despegue
2026-06,RGA - USH,Despegue,"",Cabotaje,Av. General,"0,5",0,"1,0",0,SNA - Despegue
2026-06,RHD - TUC,Aterrizaje,"",Cabotaje,Av. General,"1,0",0,"1,0",0,SNA - Aterrizaje
2026-06,RLO - VDR,Despegue,"",Cabotaje,Av. General,"0,0",0,"1,0",0,Fuera del SNA
2026-06,ROS - VMA,Aterrizaje,"",Cabotaje,Av. General,"0,0",0,"1,0",0,Fuera del SNA
2026-06,SCL - TUC,Aterrizaje,"",Internacional,Av. General,"0,0",,"1,0",0,Fuera del SNA
2026-06,SCL - TUC,Despegue,"",Internacional,Av. General,"0,0",,"1,0",0,Fuera del SNA
2026-06,SDE - SLA,Aterrizaje,"",Cabotaje,Av. General,"0,0",,"1,0",0,SNA - Aterrizaje
2026-06,SDE - SLA,Despegue,"",Cabotaje,Av. General,"0,5",,"1,0",0,SNA - Despegue
2026-06,SDE - TUC,Aterrizaje,"",Cabotaje,Av. General,"2,0",,"1,0",0,SNA - Aterrizaje
2026-06,SDE - TUC,Despegue,"",Cabotaje,Av. General,"1,0",,"1,0",0,SNA - Despegue
2026-06,SFN - VCP,Aterrizaje,"",Internacional,Av. General,"3,0",,"1,0",0,Fuera del SNA
2026-06,SFN - VCP,Despegue,"",Internacional,Av. General,"4,0",,"1,0",0,Fuera del SNA
2026-06,SLA - VVI,Aterrizaje,"",Internacional,Av. General,"0,0",0,"1,0",0,Fuera del SNA
2026-04,AEP - ASU,Aterrizaje,"",Internacional,Comercial,"0,0",0,"1,0",0,Fuera del SNA
2026-04,AEP - BRC,Aterrizaje,"",Cabotaje,Comercial,"4,0",0,"1,0",0,SNA - Aterrizaje
2026-04,AEP - BRC,Despegue,"",Cabotaje,Comercial,"3,5",0,"1,0",0,SNA - Despegue
2026-04,AEP - CNQ,Despegue,"",Cabotaje,Comercial,"6,5",0,"1,0",0,SNA - Despegue
2026-04,AEP - CPC,Despegue,"",Cabotaje,Comercial,"7,5",0,"1,0",0,SNA - Despegue
2026-04,AEP - GIG,Despegue,"",Internacional,Comercial,"9,0",0,"1,0",0,Fuera del SNA
2026-04,AEP - JUJ,Despegue,"",Cabotaje,Comercial,"5,0",0,"1,0",0,SNA - Despegue
2026-04,AEP - LPB,Aterrizaje,"",Internacional,Comercial,"3,0",,"1,0",0,Fuera del SNA
2026-04,AEP - LPB,Despegue,"",Internacional,Comercial,"3,0",,"1,0",0,Fuera del SNA
2026-04,AEP - LPG,Despegue,"",Cabotaje,Comercial,"2,0",,"1,0",0,SNA - Despegue
2026-04,AEP - MLZ,Aterrizaje,"",Internacional,Comercial,"3,0",0,"1,0",0,Fuera del SNA
2026-04,AEP - MVD,Aterrizaje,"",Internacional,Comercial,"2,0",0,"1,0",0,Fuera del SNA
2026-04,AEP - NQN,Despegue,"",Cabotaje,Comercial,"3,5",5,"1,0",0,SNA - Despegue
2026-04,AEP - PEH,Despegue,"",Cabotaje,Comercial,"2,5",0,"1,0",0,Fuera del SNA
2026-04,AEP - REL,Despegue,"",Cabotaje,Comercial,"1,5",0,"1,0",0,SNA - Despegue
2026-04,AEP - RSA,Aterrizaje,"",Cabotaje,Comercial,"2,5",,"1,0",0,SNA - Aterrizaje
2026-04,AEP - RSA,Despegue,"",Cabotaje,Comercial,"1,0",,"1,0",0,SNA - Despegue
2026-04,AEP - SDE,Despegue,"",Cabotaje,Comercial,"87,0",0,"1,0",0,SNA - Despegue
2026-04,AEP - SLA,Aterrizaje,"",Cabotaje,Comercial,"3,0",0,"1,0",0,SNA - Aterrizaje
2026-04,ANF - FDO,Aterrizaje,"",Internacional,Comercial,"0,0",7,"1,0",0,Fuera del SNA
2026-04,ARI - FDO,Despegue,"",Internacional,Comercial,"0,0",189,"1,0",0,Fuera del SNA
2026-04,ASU - PSS,Despegue,"",Internacional,Comercial,"0,0",0,"1,0",0,Fuera del SNA
2026-04,BHI - NQN,Aterrizaje,"",Cabotaje,Comercial,"2,0",0,"1,0",0,SNA - Aterrizaje
2026-04,BHI - NQN,Despegue,"",Cabotaje,Comercial,"1,0",0,"1,0",0,SNA - Despegue
2026-04,BPS - EZE,Despegue,"",Internacional,Comercial,"12,0",0,"1,0",0,Fuera del SNA
2026-04,BRC - EQS,Aterrizaje,"",Cabotaje,Comercial,"0,5",0,"1,0",0,SNA - Aterrizaje
2026-04,BRC - EQS,Despegue,"",Cabotaje,Comercial,"0,0",,"1,0",0,SNA - Despegue
2026-04,BRC - EZE,Aterrizaje,"",Cabotaje,Comercial,"2,0",186,"1,0",0,SNA - Aterrizaje
2026-04,BRC - EZE,Despegue,"",Cabotaje,Comercial,"2,5",186,"1,0",0,SNA - Despegue
2026-04,BRC - NQN,Aterrizaje,"",Cabotaje,Comercial,"1,5",0,"1,0",0,SNA - Aterrizaje
2026-04,BRC - NQN,Despegue,"",Cabotaje,Comercial,"2,5",0,"1,0",0,SNA - Despegue
2026-04,BRC - RSA,Despegue,"",Cabotaje,Comercial,"0,0",0,"1,0",0,SNA - Despegue
2026-04,CGR - IGR,Despegue,"",Internacional,Comercial,"0,0",,"1,0",0,Fuera del SNA
2026-04,CJC - FDO,Despegue,"",Internacional,Comercial,"0,0",,"1,0",0,Fuera del SNA
2026-04,CNQ - COR,Despegue,"",Cabotaje,Comercial,"2,5",,"1,0",0,SNA - Despegue
2026-04,CNQ - FDO,Despegue,"",Cabotaje,Comercial,"3,0",0,"1,0",0,SNA - Despegue
2026-04,COR - EZE,Aterrizaje,"",Cabotaje,Comercial,"2,5",0,"1,0",0,SNA - Aterrizaje
2026-04,COR - EZE,Despegue,"",Cabotaje,Comercial,"12,5",19,"1,0",0,SNA - Despegue
2026-04,COR - GIG,Aterrizaje,"",Internacional,Comercial,"1,0",0,"1,0",0,Fuera del SNA
2026-04,COR - ROS,Aterrizaje,"",Cabotaje,Comercial,"2,5",0,"1,0",0,SNA - Aterrizaje
2026-04,COR - TJA,Aterrizaje,"",Internacional,Comercial,"4,0",0,"1,0",0,Fuera del SNA
2026-04,CPC - EZE,Aterrizaje,"",Cabotaje,Comercial,"5,5",0,"1,0",0,SNA - Aterrizaje
2026-04,CPT - FDO,Aterrizaje,"",Internacional,Comercial,"0,0",,"1,0",0,Fuera del SNA
2026-04,CSZ - FDO,Aterrizaje,"",Cabotaje,Comercial,"0,5",0,"1,0",0,Fuera del SNA
2026-04,CSZ - FDO,Despegue,"",Cabotaje,Comercial,"0,0",0,"1,0",0,Fuera del SNA
2026-04,CWB - FDO,Despegue,"",Internacional,Comercial,"6,0",,"1,0",0,Fuera del SNA
2026-04,ENO - FDO,Aterrizaje,"",Internacional,Comercial,"4,0",,"1,0",0,Fuera del SNA
2026-04,EPA - ROS,Despegue,"",Cabotaje,Comercial,"0,0",95,"1,0",0,SNA - Despegue
2026-04,EZE - LBG,Despegue,"",Internacional,Comercial,"2,0",,"1,0",0,Fuera del SNA
2026-04,EZE - MDZ,Aterrizaje,"",Cabotaje,Comercial,"5,5",0,"1,0",0,SNA - Aterrizaje
2026-04,EZE - MVD,Aterrizaje,"",Internacional,Comercial,"2,0",0,"1,0",0,Fuera del SNA
2026-04,EZE - NAT,Despegue,"",Internacional,Comercial,"9,0",0,"1,0",0,Fuera del SNA
2026-04,EZE - PDP,Despegue,"",Internacional,Comercial,"1,0",,"1,0",0,Fuera del SNA
2026-04,EZE - PIO,Despegue,"",Internacional,Comercial,"0,0",,"1,0",0,Fuera del SNA
2026-04,EZE - ROS,Aterrizaje,"",Cabotaje,Comercial,"6,0",0,"1,0",0,SNA - Aterrizaje
2026-04,EZE - ROS,Despegue,"",Cabotaje,Comercial,"0,0",0,"1,0",0,SNA - Despegue
2026-04,FDO - FLL,Despegue,"",Internacional,Comercial,"0,0",,"1,0",0,Fuera del SNA
2026-04,FDO - GHU,Despegue,"",Cabotaje,Comercial,"1,5",,"1,0",0,Fuera del SNA
2026-04,FDO - GIG,Aterrizaje,"",Internacional,Comercial,"0,0",,"1,0",0,Fuera del SNA
2026-04,FDO - GIG,Despegue,"",Internacional,Comercial,"2,0",0,"1,0",0,Fuera del SNA
2026-04,FDO - GYE,Aterrizaje,"",Internacional,Comercial,"0,0",,"1,0",0,Fuera del SNA
2026-04,FDO - GYE,Despegue,"",Internacional,Comercial,"6,0",0,"1,0",0,Fuera del SNA
2026-04,FDO - IGR,Aterrizaje,"",Cabotaje,Comercial,"1,0",0,"1,0",0,SNA - Aterrizaje
2026-04,FDO - IGR,Despegue,"",Cabotaje,Comercial,"1,5",0,"1,0",0,SNA - Despegue
2026-04,FDO - IGU,Despegue,"",Internacional,Comercial,"0,0",0,"1,0",0,Fuera del SNA
2026-04,FDO - JNI,Aterrizaje,"",Cabotaje,Comercial,"0,0",,"1,0",0,SNA - Aterrizaje
2026-04,FDO - JUJ,Aterrizaje,"",Cabotaje,Comercial,"1,0",0,"1,0",0,SNA - Aterrizaje
2026-04,FDO - LIM,Aterrizaje,"",Internacional,Comercial,"2,0",0,"1,0",0,Fuera del SNA
2026-04,FDO - LIM,Despegue,"",Internacional,Comercial,"5,0",,"1,0",0,Fuera del SNA
2026-04,FDO - LPA,Aterrizaje,"",Internacional,Comercial,"2,0",,"1,0",0,Fuera del SNA
2026-04,FDO - NCJ,Aterrizaje,"",Cabotaje,Comercial,"0,0",,"1,0",0,Fuera del SNA
2026-04,FDO - NCJ,Despegue,"",Cabotaje,Comercial,"0,0",,"1,0",0,Fuera del SNA
2026-04,FDO - OYO,Despegue,"",Cabotaje,Comercial,"0,0",0,"1,0",0,Fuera del SNA
2026-04,FDO - PMC,Despegue,"",Internacional,Comercial,"11,0",0,"1,0",0,Fuera del SNA
2026-04,FDO - PMY,Aterrizaje,"",Cabotaje,Comercial,"0,0",0,"1,0",0,SNA - Aterrizaje
2026-04,FDO - POS,Aterrizaje,"",Internacional,Comercial,"1,0",,"1,0",0,Fuera del SNA
2026-04,FDO - RAF,Aterrizaje,"",Cabotaje,Comercial,"1,0",95,"1,0",0,Fuera del SNA
2026-04,FDO - RAF,Despegue,"",Cabotaje,Comercial,"1,0",95,"1,0",0,Fuera del SNA
2026-04,FDO - RCU,Aterrizaje,"",Cabotaje,Comercial,"1,5",0,"1,0",0,SNA - Aterrizaje
2026-04,FDO - REL,Despegue,"",Cabotaje,Comercial,"1,5",0,"1,0",0,SNA - Despegue
2026-04,FDO - RSA,Aterrizaje,"",Cabotaje,Comercial,"0,0",0,"1,0",0,SNA - Aterrizaje
2026-04,FDO - SCL,Aterrizaje,"",Internacional,Comercial,"3,0",0,"1,0",0,Fuera del SNA
2026-04,FDO - SDE,Despegue,"",Cabotaje,Comercial,"6,0",0,"1,0",0,SNA - Despegue
2026-04,FDO - UAQ,Despegue,"",Cabotaje,Comercial,"4,0",0,"1,0",0,SNA - Despegue
2026-04,FDO - UIO,Despegue,"",Internacional,Comercial,"2,0",,"1,0",0,Fuera del SNA
2026-04,FDO - VCP,Despegue,"",Internacional,Comercial,"3,0",,"1,0",0,Fuera del SNA
2026-04,GPO - GPO,Aterrizaje,"",Cabotaje,Comercial,"0,0",,"1,0",0,SNA - Aterrizaje
2026-04,GPO - RSA,Despegue,"",Cabotaje,Comercial,"0,0",0,"1,0",0,SNA - Despegue
2026-04,IGR - IGR,Aterrizaje,"",Cabotaje,Comercial,"2,0",0,"1,0",0,SNA - Aterrizaje
2026-04,IGR - IGR,Despegue,"",Cabotaje,Comercial,"2,0",0,"1,0",0,SNA - Despegue
2026-04,IGR - REC,Despegue,"",Internacional,Comercial,"2,0",0,"1,0",0,Fuera del SNA
2026-04,IGU - MDZ,Aterrizaje,"",Internacional,Comercial,"2,0",0,"1,0",0,Fuera del SNA
2026-04,IRJ - SLA,Despegue,"",Cabotaje,Comercial,"1,0",0,"1,0",0,SNA - Despegue
2026-04,JUJ - SLA,Aterrizaje,"",Cabotaje,Comercial,"3,5",0,"1,0",0,SNA - Aterrizaje
2026-04,LPG - MDQ,Aterrizaje,"",Cabotaje,Comercial,"0,0",85,"1,0",0,SNA - Aterrizaje
2026-04,MDQ - MDQ,Despegue,"",Cabotaje,Comercial,"0,0",53,"1,0",0,SNA - Despegue
2026-04,MDQ - PDP,Aterrizaje,"",Internacional,Comercial,"1,0",,"1,0",0,Fuera del SNA
2026-04,MDQ - PDP,Despegue,"",Internacional,Comercial,"1,0",,"1,0",0,Fuera del SNA
2026-04,MDZ - MVD,Despegue,"",Internacional,Comercial,"4,0",,"1,0",0,Fuera del SNA
2026-04,MDZ - NQN,Aterrizaje,"",Cabotaje,Comercial,"1,5",0,"1,0",0,SNA - Aterrizaje
2026-04,MDZ - NQN,Despegue,"",Cabotaje,Comercial,"1,5",0,"1,0",0,SNA - Despegue
2026-04,MDZ - NVT,Despegue,"",Internacional,Comercial,"2,0",,"1,0",0,Fuera del SNA
2026-04,MDZ - SCL,Despegue,"",Internacional,Comercial,"0,0",170,"1,0",0,Fuera del SNA
2026-04,MDZ - VDM,Aterrizaje,"",Cabotaje,Comercial,"5,0",0,"1,0",0,SNA - Aterrizaje
2026-04,NQN - NQN,Aterrizaje,"",Cabotaje,Comercial,"2,0",0,"1,0",0,SNA - Aterrizaje
2026-04,NQN - NQN,Despegue,"",Cabotaje,Comercial,"1,5",0,"1,0",0,SNA - Despegue
2026-04,NQN - RDS,Despegue,"",Cabotaje,Comercial,"0,5",,"1,0",0,Fuera del SNA
2026-04,PRA - PRA,Aterrizaje,"",Cabotaje,Comercial,"0,0",,"1,0",0,SNA - Aterrizaje
2026-04,PRA - PRA,Despegue,"",Cabotaje,Comercial,"0,0",,"1,0",0,SNA - Despegue
2026-04,PSS - PSS,Aterrizaje,"",Cabotaje,Comercial,"0,0",0,"1,0",0,SNA - Aterrizaje
2026-04,REL - REL,Aterrizaje,"",Cabotaje,Comercial,"0,5",0,"1,0",0,SNA - Aterrizaje
2026-04,RGL - RZA,Aterrizaje,"",Cabotaje,Comercial,"0,0",0,"1,0",0,Fuera del SNA
2026-04,SLA - TUC,Aterrizaje,"",Cabotaje,Comercial,"40,5",,"1,0",0,SNA - Aterrizaje
2026-04,SLA - TUC,Despegue,"",Cabotaje,Comercial,"40,5",,"1,0",0,SNA - Despegue
2026-04,SSA - TUC,Aterrizaje,"",Internacional,Comercial,"0,0",0,"1,0",0,Fuera del SNA
2026-06,AEP - CTC,Aterrizaje,"",Cabotaje,Comercial,"2,0",0,"1,0",0,SNA - Aterrizaje
2026-06,AEP - CYR,Aterrizaje,"",Internacional,Comercial,"7,0",,"1,0",0,Fuera del SNA
2026-06,AEP - EZE,Despegue,"",Cabotaje,Comercial,"0,0",4,"1,0",0,SNA - Despegue
2026-06,AEP - FLL,Despegue,"",Internacional,Comercial,"4,0",0,"1,0",0,Fuera del SNA
2026-06,AEP - FMA,Aterrizaje,"",Cabotaje,Comercial,"1,0",0,"1,0",0,SNA - Aterrizaje
2026-06,AEP - MVD,Aterrizaje,"",Internacional,Comercial,"0,0",0,"1,0",0,Fuera del SNA
2026-06,AEP - NQN,Aterrizaje,"",Cabotaje,Comercial,"79,5",4,"1,0",0,SNA - Aterrizaje
2026-06,AEP - PMY,Aterrizaje,"",Cabotaje,Comercial,"1,0",0,"1,0",0,SNA - Aterrizaje
2026-06,AEP - RCQ,Aterrizaje,"",Cabotaje,Comercial,"0,0",0,"1,0",0,SNA - Aterrizaje
2026-06,AEP - RCQ,Despegue,"",Cabotaje,Comercial,"1,0",0,"1,0",0,SNA - Despegue
2026-06,AEP - ROS,Aterrizaje,"",Cabotaje,Comercial,"1,0",0,"1,0",0,SNA - Aterrizaje
2026-06,AEP - RSA,Aterrizaje,"",Cabotaje,Comercial,"1,5",,"1,0",0,SNA - Aterrizaje
2026-06,AEP - SID,Aterrizaje,"",Internacional,Comercial,"2,0",,"1,0",0,Fuera del SNA
2026-06,AGT - FDO,Despegue,"",Internacional,Comercial,"5,0",,"1,0",0,Fuera del SNA
2026-06,ARI - COR,Despegue,"",Internacional,Comercial,"0,0",0,"1,0",0,Fuera del SNA
2026-06,ARI - FDO,Despegue,"",Internacional,Comercial,"0,0",0,"1,0",0,Fuera del SNA
2026-06,ASU - COR,Despegue,"",Internacional,Comercial,"2,0",0,"1,0",0,Fuera del SNA
2026-06,ASU - EZE,Aterrizaje,"",Internacional,Comercial,"5,0",7,"1,0",0,Fuera del SNA
2026-06,ASU - EZE,Despegue,"",Internacional,Comercial,"7,0",7,"1,0",0,Fuera del SNA
2026-06,ASU - RES,Despegue,"",Internacional,Comercial,"0,0",0,"1,0",0,Fuera del SNA
2026-06,BHI - BRC,Aterrizaje,"",Cabotaje,Comercial,"7,0",0,"1,0",0,SNA - Aterrizaje
2026-06,BHI - BRC,Despegue,"",Cabotaje,Comercial,"3,5",0,"1,0",0,SNA - Despegue
2026-06,BHI - EZE,Despegue,"",Cabotaje,Comercial,"2,0",,"1,0",0,SNA - Despegue
2026-06,BHI - FDO,Aterrizaje,"",Cabotaje,Comercial,"2,5",0,"1,0",0,SNA - Aterrizaje
2026-06,BRC - MVD,Aterrizaje,"",Internacional,Comercial,"1,0",,"1,0",0,Fuera del SNA
2026-06,CGB - FDO,Aterrizaje,"",Internacional,Comercial,"8,0",,"1,0",0,Fuera del SNA
2026-06,CIX - SLA,Despegue,"",Internacional,Comercial,"0,0",0,"1,0",0,Fuera del SNA
2026-06,CNQ - IGR,Aterrizaje,"",Cabotaje,Comercial,"0,0",0,"1,0",0,SNA - Aterrizaje
2026-06,CNQ - IGR,Despegue,"",Cabotaje,Comercial,"0,0",0,"1,0",0,SNA - Despegue
2026-06,CNQ - PSS,Despegue,"",Cabotaje,Comercial,"2,0",0,"1,0",0,SNA - Despegue
2026-06,COR - COR,Despegue,"",Cabotaje,Comercial,"0,0",0,"1,0",0,SNA - Despegue
2026-06,COR - GIG,Despegue,"",Internacional,Comercial,"4,0",,"1,0",0,Fuera del SNA
2026-06,COR - MDQ,Despegue,"",Cabotaje,Comercial,"2,5",0,"1,0",0,SNA - Despegue
2026-06,COR - MVD,Aterrizaje,"",Internacional,Comercial,"5,0",189,"1,0",0,Fuera del SNA
2026-06,COR - TUC,Aterrizaje,"",Cabotaje,Comercial,"1,0",,"1,0",0,SNA - Aterrizaje
2026-06,CPC - NQN,Aterrizaje,"",Cabotaje,Comercial,"2,5",0,"1,0",0,SNA - Aterrizaje
2026-06,CRD - RGL,Despegue,"",Cabotaje,Comercial,"0,0",0,"1,0",0,SNA - Despegue
2026-06,CSZ - FDO,Despegue,"",Cabotaje,Comercial,"1,0",0,"1,0",0,Fuera del SNA
2026-06,CTC - CTC,Aterrizaje,"",Cabotaje,Comercial,"0,0",,"1,0",0,SNA - Aterrizaje
2026-06,CTC - FDO,Aterrizaje,"",Cabotaje,Comercial,"1,5",0,"1,0",0,SNA - Aterrizaje
2026-06,CTC - SDE,Despegue,"",Cabotaje,Comercial,"2,0",0,"1,0",0,SNA - Despegue
2026-06,CUZ - FDO,Despegue,"",Internacional,Comercial,"0,0",0,"1,0",0,Fuera del SNA
2026-06,CWB - IGR,Aterrizaje,"",Internacional,Comercial,"2,0",0,"1,0",0,Fuera del SNA
2026-06,CYR - FDO,Despegue,"",Internacional,Comercial,"7,0",,"1,0",0,Fuera del SNA
2026-06,DZO - EZE,Aterrizaje,"",Internacional,Comercial,"2,0",,"1,0",0,Fuera del SNA
2026-06,DZO - FDO,Aterrizaje,"",Internacional,Comercial,"0,0",,"1,0",0,Fuera del SNA
2026-06,DZO - FDO,Despegue,"",Internacional,Comercial,"0,0",,"1,0",0,Fuera del SNA
2026-06,ENO - PRA,Despegue,"",Cabotaje,Comercial,"0,0",0,"1,0",0,Fuera del SNA
2026-06,EPA - EPA,Aterrizaje,"",Cabotaje,Comercial,"0,0",,"1,0",0,SNA - Aterrizaje
2026-06,EPA - FDO,Aterrizaje,"",Cabotaje,Comercial,"0,0",,"1,0",0,SNA - Aterrizaje
2026-06,EQS - FDO,Aterrizaje,"",Cabotaje,Comercial,"1,0",0,"1,0",0,SNA - Aterrizaje
2026-06,EZE - FTE,Aterrizaje,"",Cabotaje,Comercial,"1,0",0,"1,0",0,SNA - Aterrizaje
2026-06,EZE - FTE,Despegue,"",Cabotaje,Comercial,"1,0",0,"1,0",0,SNA - Despegue
2026-06,EZE - GRU,Despegue,"",Internacional,Comercial,"7,0",,"1,0",0,Fuera del SNA
2026-06,EZE - GYE,Aterrizaje,"",Internacional,Comercial,"0,0",0,"1,0",0,Fuera del SNA
2026-06,EZE - GYE,Despegue,"",Internacional,Comercial,"7,0",0,"1,0",0,Fuera del SNA
2026-06,EZE - MDZ,Despegue,"",Cabotaje,Comercial,"0,0",,"1,0",0,SNA - Despegue
2026-06,EZE - NQN,Aterrizaje,"",Cabotaje,Comercial,"4,5",0,"1,0",0,SNA - Aterrizaje
2026-06,EZE - PEH,Despegue,"",Cabotaje,Comercial,"5,5",0,"1,0",0,Fuera del SNA
2026-06,EZE - RAF,Aterrizaje,"",Cabotaje,Comercial,"0,0",0,"1,0",0,Fuera del SNA
2026-06,EZE - RAF,Despegue,"",Cabotaje,Comercial,"0,5",0,"1,0",0,Fuera del SNA
2026-06,EZE - RLO,Aterrizaje,"",Cabotaje,Comercial,"6,0",0,"1,0",0,SNA - Aterrizaje
2026-06,EZE - ROS,Aterrizaje,"",Cabotaje,Comercial,"1,0",0,"1,0",0,SNA - Aterrizaje
2026-06,EZE - ROS,Despegue,"",Cabotaje,Comercial,"1,0",0,"1,0",0,SNA - Despegue
2026-06,EZE - SCL,Aterrizaje,"",Internacional,Comercial,"0,0",0,"1,0",0,Fuera del SNA
2026-06,EZE - SDQ,Aterrizaje,"",Internacional,Comercial,"2,0",0,"1,0",0,Fuera del SNA
2026-06,EZE - SJU,Despegue,"",Internacional,Comercial,"3,0",0,"1,0",0,Fuera del SNA
2026-06,FDO - FLL,Despegue,"",Internacional,Comercial,"5,0",,"1,0",0,Fuera del SNA
2026-06,FDO - GHU,Despegue,"",Cabotaje,Comercial,"2,0",,"1,0",0,Fuera del SNA
2026-06,FDO - GRU,Aterrizaje,"",Internacional,Comercial,"5,0",,"1,0",0,Fuera del SNA
2026-06,FDO - IGU,Aterrizaje,"",Internacional,Comercial,"6,0",,"1,0",0,Fuera del SNA
