AñoMes;CityPair_IATA;Aerolinea Nombre;Clasificacion;Comercial Av Gral;TotalPasajeros;Asientos_Pax;Vuelos;frecuencia semanal
2016-08;AEP - LUQ;Austral Lineas Aereas;Cabotaje;Comercial;5999;8016;83,5;19
2016-08;AEP - MDQ;Austral Lineas Aereas;Cabotaje;Comercial;7628,5;9072;94,5;21
2016-08;AEP - MDZ;Austral Lineas Aereas;Cabotaje;Comercial;18971,5;24672;257;58
2016-08;AEP - MVD;Austral Lineas Aereas;Internacional;Comercial;13655;23424;244;55
2016-08;AEP - NQN;Austral Lineas Aereas;Cabotaje;Comercial;154,5;240;2,5;1
2016-08;AEP - PDP;Austral Lineas Aereas;Internacional;Comercial;2882;5472;57;13
2016-08;AEP - POA;Austral Lineas Aereas;Internacional;Comercial;1513;1824;19;4
2016-08;AEP - PRA;Austral Lineas Aereas;Cabotaje;Comercial;3855,5;4224;44;10
2016-08;AEP - PSS;Austral Lineas Aereas;Cabotaje;Comercial;6773;7728;80,5;18
2016-08;AEP - REL;Austral Lineas Aereas;Cabotaje;Comercial;7491,5;9072;94,5;21
2016-08;AEP - RES;Austral Lineas Aereas;Cabotaje;Comercial;10382;10944;114;26
2016-08;AEP - RGL;Austral Lineas Aereas;Cabotaje;Comercial;6739;9264;96,5;22
2016-08;AEP - RHD;Austral Lineas Aereas;Cabotaje;Comercial;306;384;4;1
2016-08;AEP - ROS;Austral Lineas Aereas;Cabotaje;Comercial;4539;5280;55;12
2016-08;AEP - RSA;Austral Lineas Aereas;Cabotaje;Comercial;1903,5;2016;21;5
2016-08;AEP - SCL;Austral Lineas Aereas;Internacional;Comercial;680;768;8;2
2016-08;AEP - SDE;Austral Lineas Aereas;Cabotaje;Comercial;5212;6768;70,5;16
2016-08;AEP - SFN;Austral Lineas Aereas;Cabotaje;Comercial;4533,5;4944;51,5;12
2016-08;AEP - SLA;Austral Lineas Aereas;Cabotaje;Comercial;7449,5;9504;99;22
2016-08;AEP - TUC;Austral Lineas Aereas;Cabotaje;Comercial;5650;6864;71,5;16
2016-08;AEP - UAQ;Austral Lineas Aereas;Cabotaje;Comercial;6476,5;8640;90;20
2016-08;AEP - USH;Austral Lineas Aereas;Cabotaje;Comercial;2431,5;3264;34;8
2016-08;AEP - VDM;Austral Lineas Aereas;Cabotaje;Comercial;1557;2112;22;5
2016-08;AEP - VVI;Austral Lineas Aereas;Internacional;Comercial;79;96;1;0
2016-08;AFA - RSA;Austral Lineas Aereas;Cabotaje;Comercial;1542,5;2016;21;5
2016-08;BOG - EZE;Austral Lineas Aereas;Internacional;Comercial;53;96;1;0
2016-08;BRC - EZE;Austral Lineas Aereas;Cabotaje;Comercial;92;96;1;0
2016-08;BRC - VDM;Austral Lineas Aereas;Cabotaje;Comercial;1321,5;1872;19,5;4
2016-08;COR - EZE;Austral Lineas Aereas;Cabotaje;Comercial;9101,5;10992;114,5;26
2016-08;COR - JUJ;Austral Lineas Aereas;Cabotaje;Comercial;3232,5;4224;44;10
2016-08;COR - MDZ;Austral Lineas Aereas;Cabotaje;Comercial;4577,5;6000;62,5;14
2016-08;COR - SLA;Austral Lineas Aereas;Cabotaje;Comercial;4330;4992;52;12
2016-08;COR - TUC;Austral Lineas Aereas;Cabotaje;Comercial;426;576;6;1
2016-08;COR - USH;Austral Lineas Aereas;Cabotaje;Comercial;2810;3264;34;8
2016-08;CRD - REL;Austral Lineas Aereas;Cabotaje;Comercial;16,5;48;0,5;0
2016-08;CRD - RGL;Austral Lineas Aereas;Cabotaje;Comercial;1442;2544;26,5;6
2016-08;EZE - GIG;Austral Lineas Aereas;Internacional;Comercial;1837;2976;31;7
2016-08;EZE - IGR;Austral Lineas Aereas;Cabotaje;Comercial;640,5;912;9,5;2
2016-08;EZE - LUQ;Austral Lineas Aereas;Cabotaje;Comercial;48;48;0,5;0
2016-08;EZE - MDZ;Austral Lineas Aereas;Cabotaje;Comercial;6398,5;11424;119;27
2016-08;EZE - MIA;Austral Lineas Aereas;Internacional;Comercial;75;96;1;0
2016-08;EZE - MLM;Austral Lineas Aereas;Internacional;Comercial;71;96;1;0
2016-08;EZE - MVD;Austral Lineas Aereas;Internacional;Comercial;2722;7488;78;18
2016-08;EZE - REL;Austral Lineas Aereas;Cabotaje;Comercial;1589;2208;23;5
2016-08;EZE - RES;Austral Lineas Aereas;Cabotaje;Comercial;2201,5;2592;27;6
2016-08;EZE - ROS;Austral Lineas Aereas;Cabotaje;Comercial;4620,5;5808;60,5;14
2016-08;EZE - SDE;Austral Lineas Aereas;Cabotaje;Comercial;1398;1872;19,5;4
2016-08;EZE - SLA;Austral Lineas Aereas;Cabotaje;Comercial;3296,5;5952;62;14
2016-08;EZE - UAK;Austral Lineas Aereas;Internacional;Comercial;86;96;1;0
2016-08;EZE - UAQ;Austral Lineas Aereas;Cabotaje;Comercial;1702;2400;25;6
2016-08;EZE - VVI;Austral Lineas Aereas;Internacional;Comercial;2276;3168;33;7
2016-08;IGR - ROS;Austral Lineas Aereas;Cabotaje;Comercial;1494;2112;22;5
2016-08;IGR - SLA;Austral Lineas Aereas;Cabotaje;Comercial;3127,5;4224;44;10
2016-08;MDZ - ROS;Austral Lineas Aereas;Cabotaje;Comercial;2859,5;4128;43;10
2016-08;MDZ - SLA;Austral Lineas Aereas;Cabotaje;Comercial;2857,5;4320;45;10
2016-08;PSS - SLA;Austral Lineas Aereas;Cabotaje;Comercial;0;96;1;0
2016-08;ROS - SLA;Austral Lineas Aereas;Cabotaje;Comercial;2102;2688;28;6
2016-08;RSA - RSA;Austral Lineas Aereas;Cabotaje;Comercial;72;96;1;0
2016-08;SDE - SDE;Austral Lineas Aereas;Cabotaje;Comercial;35;48;0,5;0
2016-08;BOG - EZE;Avianca;Internacional;Comercial;14017;15334;61;14
2016-08;CCS - EZE;Avianca;Internacional;Comercial;123;252;1;0
2016-08;EZE - GRU;Avianca;Internacional;Comercial;0;0;8;2
2016-08;EZE - MIA;Avianca;Internacional;Comercial;0;0;5;1
2016-08;EZE - SCL;Avianca;Internacional;Comercial;0;0;3;1
2016-08;EZE - LIM;Avianca Peru;Internacional;Comercial;23522;28060;125;28
2016-08;EZE - MVD;Avianca Peru;Internacional;Comercial;138;150;1;0
2016-08;EZE - MVD;Avianca Uruguay;Internacional;Comercial;0;1701;97;22
2016-08;AEP - FDO;Benair;Cabotaje;Av. General;0;0;1;0
2016-08;AEP - GYE;Benair;Internacional;Av. General;8;0;2;0
2016-08;AEP - VCP;Benair;Internacional;Av. General;5;0;1;0
2016-08;AEP - MDZ;Benair;Cabotaje;Comercial;9,5;;2;0
2016-08;EZE - MDZ;BETA - Brazilian Express Transportes Aereos;Cabotaje;Comercial;3;;0,5;0
2016-08;EZE - ROS;BETA - Brazilian Express Transportes Aereos;Cabotaje;Comercial;0;;0,5;0
2016-08;CBB - EZE;Boliviana de Aviacion;Internacional;Comercial;0;138;1;0
2016-08;CBB - SLA;Boliviana de Aviacion;Internacional;Comercial;580;1152;8;2
2016-08;EZE - LIM;Boliviana de Aviacion;Internacional;Comercial;216;225;1;0
2016-08;EZE - VVI;Boliviana de Aviacion;Internacional;Comercial;10000;12719;72;16
2016-08;SLA - VVI;Boliviana de Aviacion;Internacional;Comercial;1592;3210;26;6
2016-08;EZE - LCY;British Airways;Internacional;Comercial;230;275;1;0
2016-08;EZE - LHR;British Airways;Internacional;Comercial;14462;16500;60;14
2016-08;ASU - EZE;Centurion Air Cargo;Internacional;Comercial;0;0;3;1
2016-08;BOG - EZE;Centurion Air Cargo;Internacional;Comercial;0;0;1;0
2016-08;CCS - EZE;Centurion Air Cargo;Internacional;Comercial;0;0;1;0
2016-08;EZE - LIM;Centurion Air Cargo;Internacional;Comercial;0;0;1;0
2016-08;EZE - LTX;Centurion Air Cargo;Internacional;Comercial;0;0;2;0
2016-08;EZE - MIA;Centurion Air Cargo;Internacional;Comercial;0;0;2;0
2016-08;AEP - EZE;Chief of Staff United States Air Force;Cabotaje;Av. General;3;;1;0
2016-08;AEP - FLN;Chief of Staff United States Air Force;Internacional;Av. General;2;;1;0
2016-08;EZE - KIN;Chief of Staff United States Air Force;Internacional;Av. General;3;;1;0
2016-08;CCS - EZE;Conviasa;Internacional;Comercial;3950;9432;18;4
2016-08;BOG - EZE;Copa Airlines;Internacional;Comercial;153;154;1;0
2016-08;COR - PTY;Copa Airlines;Internacional;Comercial;8519;9548;62;14
2016-08;EZE - MVD;Copa Airlines;Internacional;Comercial;329;462;3;1
2016-08;EZE - PTY;Copa Airlines;Internacional;Comercial;21329;23100;150;34
2016-08;EZE - PUJ;Copa Airlines;Internacional;Comercial;299;308;2;0
2016-08;PTY - ROS;Copa Airlines;Internacional;Comercial;4841;5698;37;8
2016-08;CCC - EZE;Cubana de Aviaci¢n;Internacional;Comercial;899;1310;5;1
2016-08;EZE - EZE;Cubana de Aviaci¢n;Cabotaje;Comercial;151;262;1;0
2016-08;EZE - HAV;Cubana de Aviaci¢n;Internacional;Comercial;182;262;1;0
2016-08;EZE - SCU;Cubana de Aviaci¢n;Internacional;Comercial;190;262;1;0
2016-08;ASU - EZE;Czech Air Force;Internacional;Av. General;22;0;1;0
2016-08;EZE - GIG;Czech Air Force;Internacional;Av. General;18;0;1;0
2016-08;PUQ - RGL;DAP Helicopteros;Internacional;Av. General;1;;6;1
2016-08;ATL - EZE;Delta Air Lines;Internacional;Comercial;12380;15252;62;14
2016-08;AEP - CPC;Ej‚rcito Argentino;Cabotaje;Av. General;4;;1;0
2016-08;AEP - LUQ;Ej‚rcito Argentino;Cabotaje;Av. General;5,5;;1;0
2016-08;AEP - MDZ;Ej‚rcito Argentino;Cabotaje;Av. General;22;;2;0
2016-08;AEP - NQN;Ej‚rcito Argentino;Cabotaje;Av. General;2;;0,5;0
2016-08;AEP - RSA;Ej‚rcito Argentino;Cabotaje;Av. General;18,5;;2;0
2016-08;APZ - CPC;Ej‚rcito Argentino;Cabotaje;Av. General;0;;0,5;0
2016-08;APZ - NQN;Ej‚rcito Argentino;Cabotaje;Av. General;0;;1;0
2016-08;APZ - RSA;Ej‚rcito Argentino;Cabotaje;Av. General;4;;0,5;0
2016-08;BHI - CRD;Ej‚rcito Argentino;Cabotaje;Av. General;3,5;;2;0
2016-08;BHI - RSA;Ej‚rcito Argentino;Cabotaje;Av. General;0;;1;0
2016-08;COC - MCS;Ej‚rcito Argentino;Cabotaje;Av. General;0;;1;0
2016-08;CPC - CPC;Ej‚rcito Argentino;Cabotaje;Av. General;18;;6;1
2016-08;CPC - NQN;Ej‚rcito Argentino;Cabotaje;Av. General;2;;1;0
2016-08;CRD - CRD;Ej‚rcito Argentino;Cabotaje;Av. General;0;;0,5;0
2016-08;CRD - EQS;Ej‚rcito Argentino;Cabotaje;Av. General;9;;2;0
2016-08;CRD - PUD;Ej‚rcito Argentino;Cabotaje;Av. General;2,5;;1;0
2016-08;IRJ - TUC;Ej‚rcito Argentino;Cabotaje;Av. General;2;;2;0
2016-08;LPG - PDI;Ej‚rcito Argentino;Cabotaje;Av. General;0;;1;0
2016-08;LUQ - LUQ;Ej‚rcito Argentino;Cabotaje;Av. General;0;;2,5;1
2016-08;LUQ - MDZ;Ej‚rcito Argentino;Cabotaje;Av. General;2;;2,5;1
2016-08;MCS - PSS;Ej‚rcito Argentino;Cabotaje;Av. General;0;;1,5;0
2016-08;MDZ - MDZ;Ej‚rcito Argentino;Cabotaje;Av. General;11;;11,5;3
2016-08;MDZ - RCU;Ej‚rcito Argentino;Cabotaje;Av. General;0;;1;0
2016-08;NQN - NQN;Ej‚rcito Argentino;Cabotaje;Av. General;0;;0,5;0
2016-08;NQN - RSA;Ej‚rcito Argentino;Cabotaje;Av. General;5;;0,5;0
2016-08;PSS - PSS;Ej‚rcito Argentino;Cabotaje;Av. General;5;;4,5;1
2016-08;RES - RES;Ej‚rcito Argentino;Cabotaje;Av. General;0;;5;1
2016-08;RGL - RGL;Ej‚rcito Argentino;Cabotaje;Av. General;0;;3;1
2016-08;RGL - RYO;Ej‚rcito Argentino;Cabotaje;Av. General;0;;1;0
2016-08;RGL - RZA;Ej‚rcito Argentino;Cabotaje;Av. General;3,5;;0,5;0
2016-08;EZE - GIG;Emirates Airline;Internacional;Comercial;11275;21240;60;14
2016-08;EZE - GRU;Emirates Airline;Internacional;Comercial;200;708;2;0
2016-08;EZE - MDE;Florida West International Airways;Internacional;Comercial;1;0;1;0
2016-08;EZE - MIA;Florida West International Airways;Internacional;Comercial;0;0;1;0
