pais,codigo_iata,codigo_oaci,nombre_oficial,anio,mes,anio_mes,pax_nacionales_arribados,pax_nacionales_partidos,pax_internacionales_arribados,pax_internacionales_partidos,pax_nacionales_total,pax_internacionales_total,pax_arribados_total,pax_partidos_total,pax_totales,mov_nacionales_aterrizajes,mov_nacionales_despegues,mov_internacionales_aterrizajes,mov_internacionales_despegues,mov_nacionales_total,mov_internacionales_total,mov_aterrizajes_total,mov_despegues_total,mov_totales,cobertura_pasajeros,cobertura_movimientos,fuente_pasajeros,fuente_movimientos
Colombia,BAQ,SKBQ,Ernesto Cortissoz International Airport,2020,3,2020-03,56245,57898,7087,9006,114143,16093,63332,66904,130236,1369,1386,144,131,2755,275,1513,1517,3030,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BGA,SKBG,Palonegro Airport,2020,3,2020-03,35579,29740,1929,1789,65319,3718,37508,31529,69037,1023,1014,16,19,2037,35,1039,1033,2072,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BOG,SKBO,El Dorado International Airport,2020,3,2020-03,394120,409905,171864,192038,804025,363902,565984,601943,1167927,7411,7425,2834,2771,14836,5605,10245,10196,20441,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BSC,SKBS,José Celestino Mutis Airport,2020,3,2020-03,1727,1498,0,0,3225,0,1727,1498,3225,250,251,0,0,501,0,250,251,501,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BUN,SKBU,Gerardo Tobar López Airport,2020,3,2020-03,351,298,0,0,649,0,351,298,649,52,47,0,0,99,0,52,47,99,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CLO,SKCL,Alfonso Bonilla Aragon International Airport,2020,3,2020-03,100676,98993,19408,22956,199669,42364,120084,121949,242033,2070,2090,247,225,4160,472,2317,2315,4632,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CTG,SKCG,Rafael Nuñez International Airport,2020,3,2020-03,91004,82460,23001,34267,173464,57268,114005,116727,230732,1181,1164,250,282,2345,532,1431,1446,2877,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CUC,SKCC,Camilo Daza International Airport,2020,3,2020-03,21326,11678,1937,1825,33004,3762,23263,13503,36766,582,579,3,3,1161,6,585,582,1167,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CZU,SKCZ,Las Brujas Airport,2020,3,2020-03,1614,1537,0,0,3151,0,1614,1537,3151,74,88,0,0,162,0,74,88,162,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EJA,SKEJ,Yariguíes Airport,2020,3,2020-03,2292,4481,38,55,6773,93,2330,4536,6866,297,295,0,0,592,0,297,295,592,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EOH,SKMD,Enrique Olaya Herrera Airport,2020,3,2020-03,26824,27576,0,0,54400,0,26824,27576,54400,2017,2011,0,0,4028,0,2017,2011,4028,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EYP,SKYP,El Alcaravan - Yopal Airport,2020,3,2020-03,8944,9017,0,0,17961,0,8944,9017,17961,731,731,0,0,1462,0,731,731,1462,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,FLA,SKFL,Gustavo Artunduaga Paredes Airport,2020,3,2020-03,3658,3469,0,0,7127,0,3658,3469,7127,198,189,0,0,387,0,198,189,387,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,GPI,SKGP,Guapi Airport,2020,3,2020-03,1001,916,0,0,1917,0,1001,916,1917,100,90,0,0,190,0,100,90,190,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,IBE,SKIB,Perales Airport,2020,3,2020-03,2866,3067,0,0,5933,0,2866,3067,5933,256,258,0,0,514,0,256,258,514,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,IPI,SKIP,San Luis Airport,2020,3,2020-03,919,771,0,0,1690,0,919,771,1690,39,39,0,0,78,0,39,39,78,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LCR,SKHZ,Virgilio Barco Vargas (La Chorrera) Airport,2020,3,2020-03,,,,,,,,,,15,7,0,0,22,0,15,7,22,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LET,SKLT,Alfredo Vásquez Cobo International Airport,2020,3,2020-03,6628,8075,17,12,14703,29,6645,8087,14732,200,191,3,7,391,10,203,198,401,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LMC,SKNA,La Macarena Airport,2020,3,2020-03,507,466,0,0,973,0,507,466,973,185,183,0,0,368,0,185,183,368,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LPD,SKLP,La Pedrera Airport,2020,3,2020-03,159,139,0,0,298,0,159,139,298,34,19,0,0,53,0,34,19,53,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LQM,SKLG,Caucaya Airport,2020,3,2020-03,536,524,0,0,1060,0,536,524,1060,26,26,0,0,52,0,26,26,52,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MDE,SKRG,Jose Maria Córdova International Airport,2020,3,2020-03,165450,151879,42601,47320,317329,89921,208051,199199,407250,2029,1980,499,540,4009,1039,2528,2520,5048,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MTR,SKMR,Los Garzones Airport,2020,3,2020-03,28934,27519,254,236,56453,490,29188,27755,56943,595,596,0,0,1191,0,595,596,1191,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MVP,SKMU,Fabio Alberto Leon Bentley Airport,2020,3,2020-03,1374,1569,0,0,2943,0,1374,1569,2943,621,614,0,0,1235,0,621,614,1235,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MZL,SKMZ,La Nubia Airport,2020,3,2020-03,5449,3249,0,0,8698,0,5449,3249,8698,197,193,0,0,390,0,197,193,390,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,NQU,SKNQ,Reyes Murillo Airport,2020,3,2020-03,506,552,0,0,1058,0,506,552,1058,96,98,0,0,194,0,96,98,194,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,NVA,SKNV,Benito Salas Airport,2020,3,2020-03,5083,5054,0,0,10137,0,5083,5054,10137,379,381,0,0,760,0,379,381,760,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PCR,SKPC,German Olano Airport,2020,3,2020-03,1181,1277,0,0,2458,0,1181,1277,2458,105,102,0,0,207,0,105,102,207,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PDA,SKPD,Obando Cesar Gaviria Trujillo Airport,2020,3,2020-03,,,,,,,,,,129,125,0,0,254,0,129,125,254,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PEI,SKPE,Matecaña International Airport,2020,3,2020-03,32381,25550,5424,6172,57931,11596,37805,31722,69527,709,709,34,35,1418,69,743,744,1487,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PPN,SKPP,Guillermo León Valencia Airport,2020,3,2020-03,3047,2975,0,0,6022,0,3047,2975,6022,264,273,0,0,537,0,264,273,537,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PSO,SKPS,Antonio Nariño Airport,2020,3,2020-03,10216,6811,193,161,17027,354,10409,6972,17381,208,206,0,0,414,0,208,206,414,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PUU,SKAS,Tres De Mayo Airport,2020,3,2020-03,3566,3435,0,0,7001,0,3566,3435,7001,183,189,0,0,372,0,183,189,372,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PVA,SKPV,El Embrujo Airport,2020,3,2020-03,1482,1528,0,0,3010,0,1482,1528,3010,153,150,0,0,303,0,153,150,303,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,RCH,SKRH,Almirante Padilla Airport,2020,3,2020-03,5835,5912,141,142,11747,283,5976,6054,12030,104,112,0,0,216,0,104,112,216,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,RVE,SKSA,Los Colonizadores Airport,2020,3,2020-03,842,757,0,0,1599,0,842,757,1599,142,136,0,0,278,0,142,136,278,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SJE,SKSJ,Jorge E. Gonzalez Torres Airport,2020,3,2020-03,1037,1000,0,0,2037,0,1037,1000,2037,430,449,0,0,879,0,430,449,879,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SMR,SKSM,Simón Bolívar International Airport,2020,3,2020-03,32286,51804,640,1150,84090,1790,32926,52954,85880,554,552,2,1,1106,3,556,553,1109,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SVI,SKSV,Eduardo Falla Solano Airport,2020,3,2020-03,140,136,0,0,276,0,140,136,276,21,23,0,0,44,0,21,23,44,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TCD,SKRA,Tarapacá Airport,2020,3,2020-03,,,,,,,,,,20,3,0,0,23,0,20,3,23,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TCO,SKCO,La Florida Airport,2020,3,2020-03,4426,4076,0,0,8502,0,4426,4076,8502,431,431,0,1,862,1,431,432,863,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TLU,SKTL,Golfo de Morrosquillo Airport,2020,3,2020-03,197,242,0,0,439,0,197,242,439,36,36,0,0,72,0,36,36,72,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TME,SKTM,Gustavo Vargas Airport,2020,3,2020-03,258,173,0,0,431,0,258,173,431,81,81,0,0,162,0,81,81,162,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,UIB,SKUI,El Caraño Airport,2020,3,2020-03,7747,9985,0,0,17732,0,7747,9985,17732,629,625,0,0,1254,0,629,625,1254,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,VUP,SKVP,Alfonso López Pumarejo Airport,2020,3,2020-03,11284,10333,164,220,21617,384,11448,10553,22001,268,266,0,0,534,0,268,266,534,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,VVC,SKVV,Vanguardia Airport,2020,3,2020-03,6978,7521,0,0,14499,0,6978,7521,14499,1283,1264,0,0,2547,0,1283,1264,2547,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,ADZ,SKSP,Gustavo Rojas Pinilla International Airport,2020,4,2020-04,0,0,0,0,0,0,0,0,0,68,75,1,0,143,1,69,75,144,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,APO,SKLC,Antonio Roldán Betancur Airport,2020,4,2020-04,9,8,0,0,17,0,9,8,17,433,429,0,0,862,0,433,429,862,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,AUC,SKUC,Santiago Perez Airport,2020,4,2020-04,132,157,0,0,289,0,132,157,289,88,83,0,0,171,0,88,83,171,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,AXM,SKAR,El Eden Airport,2020,4,2020-04,0,0,0,0,0,0,0,0,0,14,11,0,0,25,0,14,11,25,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BAQ,SKBQ,Ernesto Cortissoz International Airport,2020,4,2020-04,130,102,0,48,232,48,130,150,280,306,302,7,18,608,25,313,320,633,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BGA,SKBG,Palonegro Airport,2020,4,2020-04,88,74,0,0,162,0,88,74,162,168,180,0,0,348,0,168,180,348,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BOG,SKBO,El Dorado International Airport,2020,4,2020-04,801,1097,2321,3308,1898,5629,3122,4405,7527,935,958,747,706,1893,1453,1682,1664,3346,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BSC,SKBS,José Celestino Mutis Airport,2020,4,2020-04,6,15,0,0,21,0,6,15,21,113,109,0,0,222,0,113,109,222,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BUN,SKBU,Gerardo Tobar López Airport,2020,4,2020-04,4,4,0,0,8,0,4,4,8,21,18,0,0,39,0,21,18,39,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CLO,SKCL,Alfonso Bonilla Aragon International Airport,2020,4,2020-04,402,62,0,1109,464,1109,402,1171,1573,228,252,16,6,480,22,244,258,502,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CTG,SKCG,Rafael Nuñez International Airport,2020,4,2020-04,11,7,0,242,18,242,11,249,260,70,71,2,4,141,6,72,75,147,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CUC,SKCC,Camilo Daza International Airport,2020,4,2020-04,25,18,0,0,43,0,25,18,43,142,137,0,0,279,0,142,137,279,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CZU,SKCZ,Las Brujas Airport,2020,4,2020-04,,,,,,,,,,17,25,0,0,42,0,17,25,42,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EJA,SKEJ,Yariguíes Airport,2020,4,2020-04,6,17,0,0,23,0,6,17,23,33,32,0,0,65,0,33,32,65,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EOH,SKMD,Enrique Olaya Herrera Airport,2020,4,2020-04,94,91,0,0,185,0,94,91,185,415,417,0,0,832,0,415,417,832,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EYP,SKYP,El Alcaravan - Yopal Airport,2020,4,2020-04,78,85,0,0,163,0,78,85,163,277,275,0,0,552,0,277,275,552,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,FLA,SKFL,Gustavo Artunduaga Paredes Airport,2020,4,2020-04,18,18,0,0,36,0,18,18,36,62,46,0,0,108,0,62,46,108,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,GPI,SKGP,Guapi Airport,2020,4,2020-04,6,4,0,0,10,0,6,4,10,76,56,0,0,132,0,76,56,132,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,IBE,SKIB,Perales Airport,2020,4,2020-04,0,0,0,0,0,0,0,0,0,23,24,0,0,47,0,23,24,47,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,IPI,SKIP,San Luis Airport,2020,4,2020-04,,,,,,,,,,9,6,0,0,15,0,9,6,15,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LCR,SKHZ,Virgilio Barco Vargas (La Chorrera) Airport,2020,4,2020-04,,,,,,,,,,8,7,0,0,15,0,8,7,15,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LET,SKLT,Alfredo Vásquez Cobo International Airport,2020,4,2020-04,2,3,0,0,5,0,2,3,5,96,89,2,9,185,11,98,98,196,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LMC,SKNA,La Macarena Airport,2020,4,2020-04,0,0,0,0,0,0,0,0,0,51,55,0,0,106,0,51,55,106,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LPD,SKLP,La Pedrera Airport,2020,4,2020-04,2,1,0,0,3,0,2,1,3,8,7,0,0,15,0,8,7,15,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LQM,SKLG,Caucaya Airport,2020,4,2020-04,4,4,0,0,8,0,4,4,8,13,9,0,0,22,0,13,9,22,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MDE,SKRG,Jose Maria Córdova International Airport,2020,4,2020-04,8,27,674,1073,35,1747,682,1100,1782,273,227,73,111,500,184,346,338,684,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MTR,SKMR,Los Garzones Airport,2020,4,2020-04,18,10,0,0,28,0,18,10,28,117,120,0,0,237,0,117,120,237,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MVP,SKMU,Fabio Alberto Leon Bentley Airport,2020,4,2020-04,29,62,0,0,91,0,29,62,91,203,211,0,0,414,0,203,211,414,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MZL,SKMZ,La Nubia Airport,2020,4,2020-04,,,,,,,,,,4,3,0,0,7,0,4,3,7,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,NQU,SKNQ,Reyes Murillo Airport,2020,4,2020-04,2,5,0,0,7,0,2,5,7,41,42,0,0,83,0,41,42,83,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,NVA,SKNV,Benito Salas Airport,2020,4,2020-04,112,90,0,0,202,0,112,90,202,109,112,0,0,221,0,109,112,221,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PCR,SKPC,German Olano Airport,2020,4,2020-04,0,0,0,0,0,0,0,0,0,60,56,0,0,116,0,60,56,116,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PDA,SKPD,Obando Cesar Gaviria Trujillo Airport,2020,4,2020-04,,,,,,,,,,60,60,0,0,120,0,60,60,120,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PEI,SKPE,Matecaña International Airport,2020,4,2020-04,2,2,0,0,4,0,2,2,4,27,23,0,0,50,0,27,23,50,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PPN,SKPP,Guillermo León Valencia Airport,2020,4,2020-04,16,14,0,0,30,0,16,14,30,140,139,0,0,279,0,140,139,279,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PSO,SKPS,Antonio Nariño Airport,2020,4,2020-04,2,0,0,0,2,0,2,0,2,42,38,0,0,80,0,42,38,80,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PUU,SKAS,Tres De Mayo Airport,2020,4,2020-04,37,46,0,0,83,0,37,46,83,28,29,0,0,57,0,28,29,57,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PVA,SKPV,El Embrujo Airport,2020,4,2020-04,,,,,,,,,,15,16,0,0,31,0,15,16,31,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,RCH,SKRH,Almirante Padilla Airport,2020,4,2020-04,31,29,0,0,60,0,31,29,60,69,77,0,0,146,0,69,77,146,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,RVE,SKSA,Los Colonizadores Airport,2020,4,2020-04,6,6,0,0,12,0,6,6,12,91,84,0,0,175,0,91,84,175,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SJE,SKSJ,Jorge E. Gonzalez Torres Airport,2020,4,2020-04,20,14,0,0,34,0,20,14,34,180,192,0,0,372,0,180,192,372,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SMR,SKSM,Simón Bolívar International Airport,2020,4,2020-04,,,,,,,,,,49,51,1,1,100,2,50,52,102,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SVI,SKSV,Eduardo Falla Solano Airport,2020,4,2020-04,8,8,0,0,16,0,8,8,16,16,15,0,0,31,0,16,15,31,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TCD,SKRA,Tarapacá Airport,2020,4,2020-04,,,,,,,,,,8,3,0,0,11,0,8,3,11,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TCO,SKCO,La Florida Airport,2020,4,2020-04,22,24,0,0,46,0,22,24,46,297,287,0,0,584,0,297,287,584,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TLU,SKTL,Golfo de Morrosquillo Airport,2020,4,2020-04,,,,,,,,,,,,,,,,,,,sin_dato,sin_dato,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
